year,seed,team,conference,wins,losses,ps_per_game,pa_per_game,srs,sos,offensive_rating,defensive_rating,fg_per_game,fga_per_game,fg_pct,fg2_per_game,fg2a_per_game,fg2_pct,fg3_per_game,fg3a_per_game,fg3_pct,ft_per_game,fta_per_game,ft_pct,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,win_pct
2007,15,North Texas,Sun Belt,23,10,77.0,71.2,-3.11,-6.59,,,27.2,59.7,0.456,20.6,41.8,0.493,6.6,17.9,0.37,15.9,24.1,0.657,14.2,25.6,39.9,12.6,6.6,4.4,15.8,20.3,0.697
2007,14,Penn,Ivy,22,8,74.1,67.7,4.16,-1.64,,,27.0,55.2,0.488,20.9,38.5,0.544,6.1,16.8,0.362,14.1,21.2,0.664,10.5,22.6,33.0,17.4,8.5,3.0,14.0,18.5,0.733
2007,13,Albany,America East,23,9,67.9,65.1,-1.6,-4.75,,,24.2,53.4,0.453,17.3,35.0,0.494,6.9,18.4,0.374,12.7,17.5,0.722,11.0,22.7,33.7,13.2,5.8,2.5,13.2,19.2,0.719
2007,12,Long Beach State,Big West,24,7,80.5,75.2,2.24,-2.07,,,28.3,62.3,0.454,19.8,39.6,0.5,8.5,22.8,0.375,15.3,21.8,0.702,12.8,23.8,36.6,14.2,7.4,2.8,13.9,17.5,0.774
2007,11,Stanford,Pac-10,18,12,69.5,67.1,11.16,9.06,,,25.1,56.1,0.448,19.5,40.0,0.487,5.6,16.1,0.349,13.7,20.2,0.682,12.7,25.7,38.5,14.8,4.6,5.9,14.8,18.4,0.6
2007,10,Creighton,Missouri Valley,22,10,67.3,60.9,12.57,6.24,,,22.4,50.4,0.445,16.2,32.0,0.507,6.2,18.4,0.338,16.2,21.5,0.754,10.3,22.4,32.7,13.4,6.4,2.5,12.6,16.7,0.688
2007,9,Xavier,Atlantic 10,24,8,76.3,65.5,14.18,3.39,,,25.0,52.5,0.476,17.1,32.2,0.53,7.9,20.3,0.39,18.5,24.9,0.741,10.8,22.9,33.7,14.9,5.6,3.5,12.6,17.8,0.75
2007,8,BYU,Mountain West,25,8,78.1,69.0,11.38,3.95,,,28.6,58.3,0.491,21.1,40.1,0.525,7.5,18.1,0.415,13.4,20.2,0.66,12.2,25.3,37.4,15.9,6.0,3.5,13.4,19.5,0.758
2007,7,Nevada,WAC,28,4,77.4,67.5,10.58,1.09,,,27.9,57.7,0.484,20.5,39.4,0.52,7.4,18.3,0.406,14.1,18.7,0.756,11.7,26.5,38.2,16.7,5.4,4.4,13.3,16.8,0.875
2007,6,Louisville,Big East,23,9,71.6,63.1,16.08,7.69,,,24.9,57.2,0.434,17.5,35.1,0.498,7.4,22.1,0.333,14.5,21.4,0.678,13.4,23.3,36.7,14.6,7.4,4.2,12.8,20.5,0.719
2007,5,Tennessee,SEC,22,10,80.9,75.1,14.97,9.14,,,28.0,62.5,0.448,18.7,36.9,0.506,9.3,25.6,0.365,15.5,23.7,0.653,13.5,22.3,35.8,15.6,9.6,3.1,14.2,20.1,0.688
2007,4,Virginia,ACC,20,10,77.0,70.8,12.89,7.96,,,25.4,58.1,0.437,17.3,36.1,0.481,8.0,22.1,0.364,18.2,24.5,0.742,13.2,25.8,39.0,12.9,4.7,3.2,13.7,20.1,0.667
2007,3,Texas A&M,Big 12,25,6,75.6,59.4,21.27,5.12,,,26.7,53.6,0.498,20.4,38.6,0.528,6.3,15.0,0.422,15.9,22.1,0.716,10.1,25.4,35.6,17.4,6.6,3.3,12.2,19.5,0.806
2007,2,Memphis,C-USA,30,3,78.9,63.1,19.72,3.91,,,27.7,60.8,0.455,20.2,39.4,0.512,7.5,21.4,0.351,16.0,25.8,0.621,14.9,24.8,39.7,14.5,9.3,5.9,13.3,19.8,0.909
2007,1,Ohio State,Big Ten,30,3,74.5,62.0,21.54,9.03,,,26.4,55.8,0.472,19.0,35.5,0.536,7.4,20.4,0.361,14.4,20.4,0.703,11.1,24.5,35.6,14.9,6.8,5.6,11.4,13.7,0.909
2007,16,Eastern Kentucky,Ohio Valley,21,11,65.2,63.3,-4.19,-5.28,,,23.7,51.2,0.462,15.7,28.3,0.555,8.0,23.0,0.348,9.8,14.4,0.68,8.5,19.7,28.2,14.5,8.0,2.5,13.5,13.6,0.656
2007,15,Belmont,Atlantic Sun,23,9,72.4,64.5,-0.39,-4.71,,,25.7,55.6,0.462,17.0,31.1,0.546,8.7,24.6,0.355,12.3,17.8,0.692,11.3,25.9,37.2,15.5,6.1,3.2,16.0,18.3,0.719
2007,14,Oral Roberts,Mid-Continent,23,10,71.8,64.9,4.54,-1.04,,,24.2,52.0,0.466,18.2,35.4,0.516,6.0,16.6,0.361,17.3,24.3,0.711,10.9,24.5,35.4,13.5,6.2,4.5,15.1,17.7,0.697
2007,13,New Mexico State,WAC,25,8,78.0,72.4,5.04,0.01,,,26.6,55.6,0.479,20.8,40.5,0.513,5.9,15.1,0.388,18.9,28.7,0.657,13.5,24.3,37.8,13.9,7.1,2.8,16.9,20.5,0.758
2007,12,Arkansas,SEC,21,13,71.1,66.0,13.77,8.74,,,25.2,54.6,0.461,19.1,37.1,0.516,6.1,17.5,0.346,14.7,20.9,0.703,11.2,24.0,35.2,14.9,6.9,6.3,15.2,17.5,0.618
2007,11,George Washington,Atlantic 10,23,8,70.2,64.6,5.61,0.64,,,25.8,56.2,0.458,20.4,41.7,0.49,5.3,14.5,0.368,13.4,19.1,0.7,12.2,21.9,34.1,14.4,9.1,4.4,13.9,18.8,0.742
2007,10,Texas Tech,Big 12,21,12,71.7,69.1,9.71,7.16,,,24.8,54.6,0.453,18.6,39.8,0.469,6.1,14.9,0.412,16.0,21.7,0.739,9.4,21.2,30.6,13.3,6.8,1.8,11.6,17.4,0.636
2007,9,Michigan State,Big Ten,22,11,65.0,57.2,16.3,8.45,,,23.0,49.1,0.469,17.8,35.2,0.506,5.2,13.9,0.374,13.8,19.2,0.718,11.3,23.5,34.8,16.0,5.1,4.6,14.9,18.6,0.667
2007,8,Marquette,Big East,24,9,71.9,64.9,14.14,6.95,,,25.0,57.4,0.436,18.6,38.2,0.488,6.4,19.1,0.333,15.4,23.0,0.669,14.4,22.4,36.8,14.0,8.7,3.4,14.6,20.3,0.727
2007,7,Boston College,ACC,20,11,74.3,69.8,13.76,9.21,,,25.5,53.4,0.478,19.6,36.4,0.538,5.9,17.0,0.349,17.4,24.0,0.724,11.9,22.7,34.6,14.6,5.7,5.8,13.8,15.3,0.645
2007,6,Vanderbilt,SEC,20,11,76.3,70.2,12.76,7.79,,,26.6,58.4,0.456,17.3,33.6,0.514,9.3,24.8,0.376,13.8,18.9,0.729,10.2,23.5,33.7,17.0,7.6,2.7,12.4,17.2,0.645
2007,5,USC,Pac-10,23,11,71.8,65.2,13.78,7.87,,,25.6,53.7,0.476,20.0,39.6,0.504,5.6,14.1,0.396,15.1,21.1,0.715,9.4,25.1,34.5,12.8,5.6,4.0,14.6,17.8,0.676
2007,4,Texas,Big 12,24,9,81.7,72.2,15.6,6.12,,,27.5,61.8,0.445,18.7,39.2,0.477,8.8,22.6,0.389,17.9,24.3,0.736,13.8,26.0,39.7,13.7,7.5,5.6,12.4,17.5,0.727
2007,3,Washington State,Pac-10,25,7,66.9,59.5,13.33,6.0,,,24.3,52.3,0.465,18.5,36.8,0.504,5.8,15.5,0.372,12.5,17.4,0.717,8.0,22.7,30.7,13.9,6.6,4.6,10.4,16.1,0.781
2007,2,Georgetown,Big East,26,6,69.1,58.0,19.62,9.48,,,24.9,49.4,0.505,18.6,32.2,0.578,6.4,17.2,0.37,12.8,18.0,0.711,11.1,22.7,33.8,14.7,5.2,5.1,13.4,16.5,0.812
2007,1,North Carolina,ACC,28,6,85.7,68.6,26.41,9.3,,,31.2,62.6,0.499,25.6,46.8,0.546,5.7,15.8,0.358,17.6,24.7,0.712,13.7,27.1,40.8,18.3,8.1,4.6,13.8,17.0,0.824
2007,16,Jackson State,SWAC,21,13,71.1,73.5,-12.28,-9.94,,,25.1,60.2,0.417,19.5,42.5,0.46,5.5,17.7,0.313,15.4,21.7,0.711,13.4,22.3,35.7,13.4,8.3,3.1,15.3,20.7,0.618
2007,15,Texas A&M–Corpus Christi,Southland,26,6,79.2,69.8,3.07,-4.8,,,27.6,52.9,0.522,21.8,38.5,0.567,5.8,14.5,0.402,18.2,25.7,0.707,11.3,24.2,35.5,18.0,7.8,2.9,16.3,19.1,0.812
2007,14,Miami (Ohio),MAC,18,14,59.5,57.4,4.81,2.78,,,21.8,47.4,0.46,16.7,32.0,0.521,5.1,15.4,0.333,10.7,15.1,0.709,7.9,22.4,30.2,12.8,5.7,4.1,13.2,17.0,0.562
2007,13,Davidson,Southern,29,4,81.3,68.7,8.31,-2.25,,,28.5,63.4,0.449,18.9,37.3,0.505,9.6,26.1,0.369,14.7,19.5,0.753,13.7,26.9,40.5,16.4,8.0,2.7,14.6,17.7,0.879
2007,12,Old Dominion,CAA,24,8,69.4,62.0,7.83,0.43,,,23.9,55.4,0.431,16.8,34.8,0.481,7.1,20.5,0.347,14.5,20.1,0.722,12.1,24.5,36.6,14.6,7.6,3.5,12.3,18.8,0.75
2007,11,Winthrop,Big South,28,4,74.9,61.4,9.17,-1.2,,,27.1,56.9,0.477,19.0,34.2,0.555,8.2,22.7,0.36,12.4,19.9,0.624,12.4,25.2,37.6,16.7,7.9,3.7,13.1,17.2,0.875
2007,10,Georgia Tech,ACC,20,11,78.6,69.4,17.17,9.36,,,29.2,59.7,0.49,22.9,42.8,0.536,6.3,16.9,0.372,13.9,20.4,0.681,13.9,22.5,36.4,15.3,9.9,3.6,15.7,20.8,0.645
2007,9,Purdue,Big Ten,21,11,69.9,63.4,14.65,8.89,,,24.8,53.9,0.46,18.4,35.9,0.511,6.4,18.1,0.357,13.9,20.4,0.678,11.4,21.6,33.0,13.7,7.9,2.6,14.0,19.8,0.656
2007,8,Arizona,Pac-10,20,10,78.0,72.5,16.24,10.76,,,27.3,57.1,0.478,21.7,40.8,0.533,5.5,16.3,0.341,17.8,23.8,0.75,12.3,25.1,37.4,16.5,6.1,3.3,13.8,13.7,0.667
2007,7,UNLV,Mountain West,28,6,74.9,66.8,12.98,5.37,,,26.5,59.5,0.445,18.6,37.8,0.493,7.8,21.7,0.36,14.2,19.8,0.716,12.4,22.5,34.9,14.8,7.8,5.3,11.1,18.1,0.824
2007,6,Notre Dame,Big East,24,7,81.0,68.0,16.94,4.97,,,27.2,59.2,0.459,18.2,36.2,0.503,9.0,23.0,0.39,17.7,23.8,0.743,12.7,25.8,38.4,17.3,8.5,3.4,12.9,18.2,0.774
2007,5,Butler,Horizon,27,6,67.6,57.1,14.34,3.94,,,21.7,49.8,0.435,12.8,25.6,0.498,8.9,24.2,0.369,15.4,20.2,0.76,9.1,20.6,29.7,12.1,5.4,1.8,9.5,19.1,0.818
2007,4,Maryland,ACC,24,8,79.0,67.5,19.06,7.59,,,28.6,59.8,0.478,22.8,44.8,0.509,5.8,15.0,0.385,16.1,23.1,0.695,12.9,26.1,39.0,17.3,7.4,6.9,16.0,18.0,0.75
2007,3,Oregon,Pac-10,26,7,75.9,66.2,15.95,6.3,,,26.0,57.6,0.452,16.6,33.4,0.497,9.5,24.2,0.39,14.4,18.9,0.761,11.7,22.7,34.4,13.9,6.9,2.0,12.5,16.4,0.788
2007,2,Wisconsin,Big Ten,29,5,70.2,57.9,19.28,6.95,,,24.1,52.4,0.46,18.3,35.8,0.51,5.8,16.6,0.352,16.2,23.6,0.688,11.2,23.7,34.9,13.7,5.8,3.2,11.3,15.3,0.853
2007,1,Florida,SEC,29,5,79.8,62.6,23.82,7.33,,,28.1,53.5,0.526,20.7,35.3,0.587,7.4,18.2,0.409,16.2,23.4,0.69,11.2,26.4,37.6,15.4,6.7,4.9,14.1,15.7,0.853
2006,16,Monmouth,Northeast,18,14,64.4,63.4,-2.99,-4.05,,,23.1,52.5,0.441,16.8,33.6,0.5,6.4,18.9,0.337,11.8,17.6,0.67,8.7,24.1,32.8,14.8,7.5,3.6,15.0,16.8,0.562
2006,15,Davidson,Southern,18,10,77.5,68.9,1.89,-3.04,,,27.6,60.8,0.454,18.6,36.6,0.51,8.9,24.2,0.369,13.4,17.6,0.761,12.7,26.5,39.2,18.3,4.9,1.6,12.9,18.4,0.643
2006,14,South Alabama,Sun Belt,24,6,73.6,65.6,4.88,-2.18,,,25.7,56.8,0.453,17.1,33.3,0.514,8.6,23.5,0.367,13.6,19.4,0.703,11.2,22.7,33.8,14.1,8.5,1.4,13.4,18.6,0.8
2006,13,Pacific,Big West,24,7,74.3,64.0,6.93,-1.57,,,26.8,55.1,0.487,20.1,37.8,0.531,6.7,17.3,0.389,13.9,18.7,0.746,10.0,25.5,35.5,16.1,5.9,2.1,13.1,15.7,0.774
2006,12,Montana,Big Sky,23,6,79.0,71.0,4.86,-0.96,,,28.3,57.5,0.492,20.9,38.4,0.544,7.4,19.0,0.386,15.1,21.1,0.718,11.2,24.1,35.4,18.2,7.4,3.1,13.9,18.2,0.793
2006,11,UW-Milwaukee,Horizon,21,8,74.0,66.5,7.65,1.47,,,25.7,59.1,0.435,19.1,39.5,0.485,6.6,19.6,0.335,16.0,23.2,0.69,14.6,23.6,38.2,12.5,7.0,2.9,13.6,19.2,0.724
2006,10,Northern Iowa,Missouri Valley,23,9,65.6,57.8,11.55,5.13,,,22.8,50.4,0.454,16.2,30.9,0.525,6.6,19.5,0.341,13.3,18.4,0.72,8.5,24.9,33.3,13.3,5.4,3.8,12.2,14.5,0.719
2006,9,Wisconsin,Big Ten,19,11,71.1,65.6,13.14,7.24,,,25.0,57.9,0.432,18.6,39.5,0.472,6.4,18.5,0.347,14.6,22.1,0.664,12.9,23.4,36.3,13.6,5.3,3.4,11.6,17.2,0.633
2006,8,Arizona,Pac-10,19,12,73.7,68.7,15.12,10.09,,,27.5,61.7,0.446,23.2,48.2,0.482,4.3,13.5,0.319,14.3,20.2,0.709,13.7,20.8,34.5,14.9,9.8,3.8,13.2,16.6,0.613
2006,7,Georgetown,Big East,21,9,66.0,58.9,13.98,6.92,,,23.8,51.0,0.468,17.1,31.9,0.535,6.8,19.0,0.355,11.5,16.3,0.706,10.7,22.0,32.7,15.6,6.0,3.6,11.5,14.7,0.7
2006,6,Oklahoma,Big 12,20,8,68.8,63.7,11.89,6.79,,,24.7,54.7,0.451,18.7,38.0,0.492,6.0,16.7,0.359,13.4,18.8,0.714,14.5,22.1,36.6,14.6,7.1,3.4,14.2,17.2,0.714
2006,5,Nevada,WAC,27,5,72.8,63.7,10.16,2.26,,,26.2,57.6,0.456,20.8,42.5,0.489,5.4,15.1,0.36,14.8,20.7,0.718,12.7,25.7,38.4,15.6,5.4,4.8,12.9,16.3,0.844
2006,4,Boston College,ACC,26,7,74.2,66.2,13.79,6.1,,,26.4,54.4,0.485,20.5,38.1,0.538,5.9,16.3,0.361,15.6,23.1,0.675,12.9,22.5,35.5,17.8,6.2,4.5,13.1,16.3,0.788
2006,3,Florida,SEC,27,6,78.3,63.5,20.21,5.49,,,27.2,54.4,0.5,19.8,35.4,0.559,7.4,18.9,0.392,16.4,22.1,0.744,10.8,25.2,35.9,16.7,7.6,5.3,14.4,16.0,0.818
2006,2,Ohio State,Big Ten,25,5,73.8,63.7,16.08,5.89,,,26.0,56.0,0.465,17.8,33.5,0.532,8.2,22.4,0.365,13.6,18.9,0.718,10.0,24.0,34.0,15.3,6.8,2.8,11.8,15.3,0.833
2006,1,Villanova,Big East,25,4,74.2,63.8,19.51,9.23,,,24.5,58.8,0.417,15.8,35.5,0.444,8.7,23.3,0.375,16.5,21.7,0.757,13.9,22.4,36.3,12.2,7.8,4.8,11.2,18.6,0.862
2006,16,Albany,America East,21,10,68.6,64.5,-0.44,-4.25,,,23.2,51.9,0.448,16.3,33.5,0.486,7.0,18.4,0.379,15.2,21.3,0.711,10.9,22.8,33.7,12.6,6.5,2.5,14.1,18.9,0.677
2006,15,Winthrop,Big South,23,7,73.4,61.2,6.28,-4.93,,,25.1,56.0,0.448,17.4,34.7,0.501,7.7,21.2,0.362,15.5,22.5,0.692,13.0,23.4,36.4,15.8,9.6,3.3,14.2,17.1,0.767
2006,14,Murray State,Ohio Valley,24,6,71.1,61.3,4.16,-5.07,,,26.1,57.9,0.45,18.6,36.9,0.506,7.4,21.0,0.353,11.5,17.7,0.651,13.2,23.6,36.8,15.6,8.1,4.7,12.5,18.3,0.8
2006,13,Air Force,Mountain West,24,6,64.2,54.7,10.2,2.49,,,22.0,45.6,0.483,13.1,23.5,0.558,8.9,22.1,0.404,11.2,15.1,0.745,6.6,18.0,24.6,14.4,8.0,2.2,10.8,15.2,0.8
2006,12,Utah State,WAC,23,8,72.1,64.7,7.76,1.79,,,26.7,53.6,0.498,19.4,35.5,0.547,7.3,18.1,0.401,11.5,16.0,0.722,9.5,24.3,33.8,17.3,5.2,2.8,13.2,15.4,0.742
2006,11,George Mason,CAA,25,7,69.4,60.1,12.11,2.77,,,25.6,53.2,0.481,19.7,36.7,0.538,5.9,16.5,0.356,12.3,18.5,0.664,10.1,24.8,34.9,14.5,7.1,3.5,12.8,15.1,0.781
2006,10,Seton Hall,Big East,18,11,67.8,67.1,6.78,6.11,,,23.1,56.3,0.409,17.3,39.0,0.443,5.8,17.3,0.335,15.8,21.2,0.746,12.5,24.3,36.8,12.4,6.9,2.7,13.4,19.0,0.621
2006,9,UAB,C-USA,24,6,74.4,65.6,9.64,1.57,,,26.5,58.6,0.453,19.4,37.7,0.513,7.2,20.9,0.343,14.2,21.9,0.647,10.9,20.5,31.3,15.5,10.9,3.6,12.7,18.1,0.8
2006,8,Kentucky,SEC,21,12,70.8,66.2,13.12,8.88,,,25.8,57.7,0.447,18.2,36.1,0.506,7.6,21.7,0.35,11.6,17.2,0.676,12.8,23.3,36.1,14.1,5.9,3.0,13.3,17.0,0.636
2006,7,Wichita State,Missouri Valley,24,8,69.2,61.9,11.45,4.72,,,24.0,54.4,0.441,17.2,35.9,0.48,6.8,18.5,0.366,14.5,20.0,0.724,12.1,25.5,37.6,14.9,5.2,1.8,12.8,15.6,0.75
2006,6,Michigan State,Big Ten,22,11,74.1,68.6,12.24,7.27,,,26.4,55.3,0.477,20.4,39.4,0.517,6.0,15.9,0.378,15.4,20.0,0.769,11.0,24.7,35.6,16.7,6.3,3.0,14.1,18.4,0.667
2006,5,Washington,Pac-10,24,6,82.0,69.9,18.08,5.96,,,29.8,63.2,0.471,23.1,45.0,0.513,6.7,18.2,0.365,15.8,21.1,0.749,14.4,22.9,37.3,16.0,8.3,3.5,14.7,19.2,0.8
2006,4,Illinois,Big Ten,25,6,70.0,58.7,17.2,6.29,,,25.7,56.2,0.458,18.4,35.9,0.512,7.3,20.2,0.361,11.3,17.6,0.643,12.2,23.5,35.7,15.2,6.2,2.4,12.3,17.7,0.806
2006,3,North Carolina,ACC,22,7,79.4,68.6,18.48,7.77,,,27.8,58.4,0.477,20.9,39.9,0.524,6.9,18.5,0.375,16.7,23.6,0.708,13.9,26.0,39.9,17.8,7.8,4.1,16.5,17.1,0.759
2006,2,Tennessee,SEC,21,7,80.4,73.5,14.73,7.76,,,28.6,61.7,0.464,19.8,39.0,0.509,8.8,22.8,0.387,14.4,20.5,0.701,11.7,21.8,33.5,17.0,10.0,3.3,12.9,18.1,0.75
2006,1,Connecticut,Big East,27,3,81.8,67.1,21.22,6.57,,,29.1,61.4,0.473,23.5,46.3,0.508,5.5,15.1,0.366,18.1,25.7,0.706,15.7,28.1,43.8,15.9,6.6,8.8,14.4,15.6,0.9
2006,16,Oral Roberts,Mid-Continent,21,11,74.9,68.1,3.23,-2.35,,,26.2,57.1,0.46,19.6,40.1,0.49,6.6,17.0,0.389,15.8,22.3,0.709,13.2,23.6,36.8,16.0,6.7,4.2,14.3,17.7,0.656
2006,15,Belmont,Atlantic Sun,20,10,80.6,76.0,-3.53,-6.72,,,28.9,58.7,0.493,20.5,36.4,0.564,8.4,22.3,0.377,14.3,20.7,0.691,11.7,23.7,35.5,16.7,7.7,3.5,16.2,19.7,0.667
2006,14,Xavier,Atlantic 10,21,10,71.6,63.4,10.11,1.99,,,24.3,52.7,0.462,17.5,34.3,0.51,6.8,18.4,0.371,16.1,22.3,0.724,10.6,24.5,35.0,15.7,6.2,4.8,12.8,17.8,0.677
2006,13,Bradley,Missouri Valley,20,10,71.5,65.1,11.78,5.38,,,25.7,58.6,0.439,20.1,41.9,0.48,5.6,16.7,0.336,14.5,20.2,0.718,12.7,24.9,37.6,16.2,8.9,4.6,15.1,18.6,0.667
2006,12,Kent State,MAC,25,8,72.3,65.9,6.27,0.0,,,24.8,55.5,0.447,17.9,36.1,0.495,7.0,19.4,0.359,15.7,21.9,0.715,11.1,22.1,33.2,13.3,7.8,2.4,13.3,20.1,0.758
2006,11,San Diego State,Mountain West,24,8,74.4,67.4,9.81,3.65,,,25.4,55.2,0.46,18.8,38.4,0.489,6.7,16.8,0.396,16.9,23.2,0.728,13.0,22.6,35.6,13.1,7.6,3.1,15.1,16.5,0.75
2006,10,Alabama,SEC,17,12,70.3,67.5,10.79,8.07,,,24.5,53.6,0.456,18.8,37.3,0.505,5.6,16.3,0.345,15.7,22.2,0.708,12.5,24.1,36.6,12.2,6.3,4.9,13.6,14.0,0.586
2006,9,Bucknell,Patriot,26,4,66.1,55.8,7.29,-2.29,,,22.7,48.8,0.465,16.6,33.0,0.501,6.1,15.7,0.39,14.6,20.9,0.696,9.6,22.6,32.3,14.3,8.7,1.7,14.8,17.5,0.867
2006,8,Arkansas,SEC,22,9,73.7,64.9,15.01,6.17,,,26.3,57.4,0.458,20.7,40.8,0.508,5.6,16.7,0.336,15.6,22.5,0.692,12.2,22.8,34.9,15.5,8.3,6.1,13.4,16.9,0.71
2006,7,Marquette,Big East,20,10,75.0,69.4,11.33,8.16,,,26.8,58.8,0.455,18.3,37.4,0.489,8.5,21.4,0.397,13.0,17.7,0.732,12.2,23.7,35.9,15.5,7.5,3.0,14.8,19.3,0.667
2006,6,Indiana,Big Ten,18,11,72.0,67.2,12.1,7.36,,,25.7,55.8,0.461,16.8,33.3,0.505,8.9,22.5,0.395,11.6,16.9,0.69,10.3,23.7,34.0,15.0,6.3,2.3,14.4,18.5,0.621
2006,5,Pittsburgh,Big East,24,7,72.5,63.1,16.37,7.01,,,25.5,55.8,0.456,19.2,38.1,0.504,6.2,17.7,0.352,15.3,22.1,0.693,12.8,26.0,38.8,16.4,6.2,3.9,13.7,17.1,0.774
2006,4,Kansas,Big 12,25,7,75.2,61.3,20.02,7.6,,,27.6,58.3,0.474,21.4,41.9,0.511,6.2,16.3,0.38,13.7,20.3,0.672,13.1,26.4,39.5,17.8,9.8,5.6,15.6,18.2,0.781
2006,3,Gonzaga,WCC,27,3,80.1,72.8,12.32,5.02,,,27.2,56.9,0.477,21.7,41.8,0.518,5.5,15.2,0.364,20.2,25.8,0.782,12.5,25.1,37.5,13.9,7.1,2.8,13.2,18.9,0.9
2006,2,UCLA,Pac-10,27,6,67.7,58.7,17.34,8.27,,,24.1,50.9,0.473,18.0,33.5,0.539,6.1,17.5,0.346,13.5,19.6,0.691,11.0,22.4,33.4,13.9,5.7,2.8,14.4,16.6,0.818
2006,1,Memphis,C-USA,30,3,80.0,65.5,18.81,4.24,,,27.9,61.9,0.451,20.5,40.8,0.502,7.5,21.2,0.354,16.6,24.4,0.682,15.4,25.9,41.3,15.3,9.8,6.4,15.5,20.5,0.909
2006,16,Southern,SWAC,19,12,63.4,62.7,-5.97,-6.68,,,23.8,54.4,0.438,19.5,40.8,0.478,4.3,13.6,0.319,11.4,17.6,0.647,12.8,24.6,37.4,11.8,7.5,3.7,17.0,17.4,0.613
2006,15,Penn,Ivy,20,8,68.5,60.1,6.01,-2.31,,,24.5,55.0,0.445,17.7,34.1,0.52,6.8,20.9,0.323,12.8,19.0,0.675,10.4,21.3,31.7,14.2,9.8,2.7,13.2,18.3,0.714
2006,14,Northwestern State,Southland,25,7,75.7,69.6,4.0,-1.38,,,26.9,58.3,0.461,20.2,40.1,0.504,6.6,18.1,0.367,15.3,22.9,0.666,13.5,22.5,36.0,17.3,9.2,3.3,15.7,20.5,0.781
2006,13,Iona,MAAC,23,7,79.8,72.2,6.86,-0.78,,,28.4,59.2,0.48,22.1,43.5,0.509,6.3,15.7,0.402,16.7,24.1,0.691,13.3,23.5,36.8,15.5,7.7,4.1,15.1,18.6,0.767
2006,12,Texas A&M,Big 12,21,8,68.7,60.3,13.19,4.77,,,23.4,52.5,0.446,16.8,34.3,0.491,6.5,18.2,0.361,15.4,22.6,0.679,10.5,21.5,32.0,16.4,8.6,3.0,13.4,21.5,0.724
2006,11,Southern Illinois,Missouri Valley,22,10,60.4,56.5,8.93,4.62,,,21.4,51.9,0.412,15.9,35.3,0.449,5.5,16.6,0.334,12.0,17.5,0.686,11.6,20.9,32.5,12.2,8.4,3.2,14.3,19.8,0.688
2006,10,NC State,ACC,21,9,74.5,67.4,12.7,5.63,,,24.8,53.3,0.465,15.8,29.0,0.545,9.0,24.3,0.371,15.9,21.2,0.751,8.9,23.9,32.8,15.6,7.3,4.7,13.6,17.7,0.7
2006,9,UNC Wilmington,CAA,25,7,68.2,59.8,8.9,0.57,,,24.5,56.6,0.432,17.9,37.2,0.481,6.5,19.4,0.338,12.7,18.2,0.699,11.8,24.3,36.1,15.3,7.5,1.7,12.5,20.7,0.781
2006,8,George Washington,Atlantic 10,26,2,78.7,67.5,9.63,-0.33,,,28.2,60.5,0.466,22.1,43.4,0.509,6.1,17.0,0.356,16.3,25.2,0.646,14.0,24.1,38.1,17.0,9.3,4.5,14.0,18.4,0.929
2006,7,California,Pac-10,20,10,68.6,64.5,12.3,8.84,,,23.1,51.5,0.449,17.7,37.0,0.478,5.5,14.6,0.374,16.9,23.1,0.733,9.7,22.6,32.3,13.0,5.2,2.7,12.4,16.7,0.667
2006,6,West Virginia,Big East,20,10,70.7,63.4,14.51,8.54,,,25.3,56.8,0.445,15.1,27.5,0.548,10.2,29.3,0.349,9.9,13.3,0.745,7.8,19.9,27.7,17.5,8.1,2.8,8.7,12.7,0.667
2006,5,Syracuse,Big East,23,11,72.4,68.9,11.68,8.16,,,26.1,59.5,0.438,18.7,37.6,0.496,7.4,21.9,0.339,12.8,19.9,0.643,13.6,24.6,38.2,15.5,8.9,6.3,15.2,17.9,0.676
2006,4,LSU,SEC,23,8,73.1,63.9,17.54,8.77,,,27.0,58.1,0.465,22.9,45.5,0.504,4.1,12.6,0.324,15.1,21.8,0.69,13.8,26.4,40.2,15.2,8.3,6.6,15.4,15.8,0.742
2006,3,Iowa,Big Ten,25,8,66.3,58.9,14.18,6.8,,,23.0,53.3,0.431,17.4,36.5,0.475,5.6,16.8,0.335,14.7,20.8,0.71,10.9,26.9,37.8,14.8,6.6,4.9,14.9,15.2,0.758
2006,2,Texas,Big 12,27,6,75.2,60.3,21.89,6.99,,,26.6,57.6,0.461,19.3,38.1,0.506,7.3,19.5,0.373,14.8,20.3,0.727,14.0,26.5,40.5,14.8,8.0,5.0,13.5,15.2,0.818
2006,1,Duke,ACC,30,3,81.1,68.1,21.77,8.77,,,27.2,55.9,0.487,19.6,36.2,0.541,7.6,19.7,0.386,19.1,25.1,0.761,9.7,23.7,33.4,15.2,9.4,5.6,13.8,17.3,0.909
2005,16,Delaware State,MEAC,19,13,61.9,61.7,-6.68,-6.89,,,20.2,48.0,0.421,13.8,29.2,0.471,6.5,18.8,0.342,15.0,20.2,0.743,10.1,17.5,27.6,10.6,8.0,2.8,14.0,16.3,0.594
